,dir,t,accuracies
458,harsh2-exploring-the-titanic-dataset,10.4711899757385,0.778
459,harsh2-titanic-survival,0.21042299270629897,
460,harshjoya-titanic-r-hr,0.658367872238159,
461,harshramandas-r-titanic,0.275485992431641,
462,haylmg-titanic-is-back-in-r,1.6083940505981398,
463,hdixit-titanic-machine-learning-from-disaster,2.6573469638824503,
464,heavenh3ll-titanic1,0.76482105255127,
465,hegdekarthik-titanic-prediction-beginner-level-decision-tree,5.442790985107419,0.758
466,helloklima-titanic-marvin,0.337898015975952,
467,hellovenkat-titanic-sub1,0.9122519493103031,
468,hemantkhurana-exploring-survival-on-the-titanic,27.6084990501404,0.744
469,hemantkhurana-random-forest-on-titanic-data,4.900077104568481,
470,hemingwei-titanic-r-solution-from-megan-risdal,27.0461230278015,0.744
471,hertan-titanic-surviving-dataset-simple-expression,7.44625616073608,0.761
472,heysilver-titanic-test,0.339446067810059,
473,hgunawan-titanic-survival-kernel,0.6757130622863771,
474,hillabehar-titanic-analysis-with-r,2.69707703590393,0.77
475,himanshumittal-a-journey-through-titanic,0.18762493133544897,
476,himsingh-titanic-practice,0.290650129318237,
477,hirenjani-hiren-titanic-disaster,0.277653932571411,
478,hisnibs-titanic-enhancing-the-training-data-and-kis,0.341806173324585,0.78
479,homelesssandwich-titanicdataanalysis,5.4563701152801505,
480,hongviet2002-exploring-survived-on-titanic,1.02091908454895,0.751
481,hongviet2002-survived-on-titanic-board,1.00110101699829,0.751
482,huanvo-titanic-prediction-with-cforest-0-82296,57.325070142746,
483,huijunzhao-titanic-r,1.0044648647308299,
484,hulloswin-titanic-random-forest-first-submission,0.764754056930542,
485,hulloswin-titanic-work,0.783197164535522,
486,hurtlocker25-rms-titanic-r-random-forrest,4.296277999877931,
487,husainsb-titanic-survived-or-not-survived,2.2045481204986603,
488,hyc399-titanic,0.7227020263671879,
489,ianwells-titanic-simple-rf-with-name-and-age-features,2.2980711460113503,0.77
490,igaitan-titanic-solution,0.658812999725342,
491,igbatov-titanic-data-exploration-with-glm,0.999696016311646,
492,igorha-my-machine-learning-titanic-case,0.33677196502685497,
493,iherbert-titanic,2.05372095108032,0.751
494,ijundi-exploring-survival-on-the-titanic,1.26676201820374,
495,ilijaf-titanic,2.80402112007141,0.763
496,imendoza-titanic-rf-prediction,3.993577003479,0.763
497,imhgchoi-implementing-various-models-on-the-titanic-dataset,5.54886078834534,
498,imhgchoi-implementing-various-models-on-titanic-dataset,0.270894050598145,
499,imitation-exploring-survival-on-the-titanic,11.1917650699615,0.751
500,imitation-titanic-survival-rf,12.9513120651245,
501,inareous-titanic-indonesia,41.406569957733204,
502,incoherance-titanic-tutorial,0.633417844772339,
503,intelrunner-titanic-get-out-now,1.12127494812012,
504,invisibleman-exploring-survival-on-the-titanic,0.19653487205505396,
505,iqbal911arrafii-newbie-step-on-solving-titanic-probelm,32.399055004119894,
506,isaacfeng-a-journey-through-titanic,0.21140789985656697,
507,ish19655-practising-machine-learning-with-titanic-dataset,0.352472066879272,
508,ishbhms-predicting-survival-on-titanic-using-ml,0.523126840591431,
509,itaibl-kaggle-titanic-tutorial-passing-82-part-1,0.7372050285339359,
510,itesla-titanic-cart-decision-tree-in-r,0.38496804237365706,
511,ivanbaj-part-1-titanic-encounters-vowpal-wabbit-and-r,1.16896486282349,
512,ivanbaj-part-2-titanic-encounters-vowpal-wabbit-and-r,0.556960105895996,0.352
513,jacekpardyak-mytitanicscript,1.3334541320800801,0.562
514,jagadeeshyarramsetty-titanic-data-analysis,0.334184169769287,
515,jagguu-passenger-survival-prediction-titanic,54.2151050567627,
516,jaimehp-titanic-s-survival,2.5326149463653596,
517,jaimisk-titanic-survival-logistic-regression,2.40268898010254,0.746
518,jajanes-a-journey-through-titanic,0.23518204689025898,
519,jakishi-is-ml-lab-in-aug-2018-titanic-data-20180821,2.61274194717407,
520,jakishi-is-ml-lab-in-aug-2018-titanic-honma-san-s-work,2.86991691589355,
521,jamcarwal-exploring-survival-on-the-titanic,28.948521137237503,0.744
522,jamensson-first-script-titanic-1,0.611823081970215,
523,jameswong1234-titanic-machine-learning-from-disaster,0.640022039413452,
524,jananikrishnamoorthy-titanic,0.7106699943542479,
525,jaredcross-simple-regression-titanic,1.0048749446868899,0.744
526,jarmopih-a-journey-through-titanic,0.260334968566895,
527,jasminegoel-playing-with-titanic-dataset-r,1.36377382278442,0.732
528,jasonborn-titanic-starter,0.308007001876831,
529,jasonhit-first-script-for-kaggle-titanic,0.639940023422241,0.758
530,jatinm2593-titanic,0.332843065261841,
531,jawadrasool-predicting-the-survival-on-titanic-disaster,0.209678173065186,
532,jayantrag-finding-patterns-in-survivors-of-titanic-wreckage,1.01248407363892,
533,jayasimhagp4r-titanic-basic,0.322314023971558,
534,jaychu-logisticregression-of-titanic,0.0392348766326904,
535,jaygrayson-titanic-v3,1.8944160938262902,
536,jccochran3-random-forest-titanic-by-c-cochran,2.8413279056549103,
537,jduque-deaths-on-the-titanic-with-random-forests,3.71128989855448,
538,jeankwizera-exploring-survival-on-the-titanic,1.09868407249451,
539,jeepkd-titanic-survival-analysis-sandbox-with-r,0.716363906860352,
540,jeetranjeet619-titanic-dataset-play-around-in-r,5.07001531521479,0.749
541,jeetranjeet619-titanic-xgboost-example-in-r,29.2069239616394,0.725
542,jenioai-exploring-survival-on-the-titanic,30.3346419334412,0.744
543,jenioai-predicting-survival-on-the-titanic,2.97762989997864,
544,jenioai-titanic-data-analysis-rf-prediction-0-81818,3.5781230926513703,0.763
545,jeremyd-titanic-logistic-regression-in-r,0.351208925247192,
546,jerlinraj-titanic-machine-learning-from-disaster,0.26819705963134804,0.744
547,jerrythomas-surviving-titanic-and-learning-r,0.564766883850098,
548,jerzyney-titanic-score-about-80,8.02444911003113,
549,jeschroeder-first-titanic-upload,1.0041880607605,
550,jessekerr-jesse-titanic,0.21506690979003898,
551,jessewheeler-titanic-data-with-xgboost-in-r,2.3979649543762203,
552,jester-titanic-disaster-prediction,0.624942064285278,
553,jfeng1023-titanic-prediction-in-r,3.4852709770202597,
554,jfriksen-titanic-survival,0.6574039459228521,
555,jgomezromero-myfirst-test-titanic,0.79471492767334,
556,jiayue9-titanic,0.31688284873962397,
557,jibaigai-let-s-dive-into-the-titanic,3.65550804138184,
558,jigyasa-titanic,0.317112922668457,
559,jimmyyang-fork-of-titanic-survival-list-using-classification,0.649861812591553,
560,jinsol-titanic-1,0.31360983848571805,
561,jintian82-tian-titanic,0.3110032081604,
562,jkevin2010-improved-model-for-titanic-survival,0.9931600093841549,0.754
563,jkevin2010-titanic-survival-prediction,0.7299518585205079,
564,jkevin2010-titanic-survival-using-decision-trees,0.971025943756104,0.758
565,jlindsteadt-titanic-survival-analysis-using-svm,1.10028600692749,
566,jmartindelasierra-titanic-survival-with-c5-0,0.5498600006103521,
567,jmayalag-titanic,0.651072025299072,
568,jmbull-titanic-notebook,0.557868957519531,
569,jmercer187-fork-of-titanic2,5.95377016067505,0.749
570,jmichaels-titanic,0.326869010925293,
571,jnrahul92-titanic-analysis-using-logistic-regression,3.96882390975952,0.751
572,jns2292-titanicsurvivors-r,0.0385258197784424,
573,joelmateo3-prueba-titanic,1.01450300216675,
574,joelweiss-titanic-data-r,4.10808706283569,0.734
575,johngunawan-exploring-survival-on-the-titanic,27.172758102417003,0.744
576,johnhawver-titanic-kernal-logistic,0.2205970287323,
577,johnlam-titanic-dataset-and-learning-decision-trees,3.4213440418243395,0.758
578,johnluo721-titanic-survival,23.030282974243196,
579,johno883-john-orr-titanic-random-forest,1.42402505874634,0.768
580,jok10gf-testing-titanic,0.32116389274597196,
581,jonmak-identify-travel-groups-in-titanic,16.105898141861,0.739
582,josepandreu-titanic-visualization-with-ggplot2,1.2210080623626698,
583,joshuasalazar984-titanic-kaggle,0.526247978210449,
584,jpadilhas-titanic-predi-o-de-sobreviventes-em-portugu-s,1.16680908203125,
585,jpetrovska-titanic,1.67830109596252,
586,jpleyte-titanic-in-r,0.0538220405578613,
587,jprukundo-titanic-in-r-with-naive-bayes-of-mlr-package,1.9401149749755902,0.751
588,jromio-titanic,0.0451788902282715,
589,jromio-titanicf,1.26861381530762,
590,jsvpandya-first-script-titanic-survivor,1.28646183013916,
591,jsvpandya-first-script-titanic-survivor2,2.11320686340332,
592,jsvpandya-titanic-data-exploration,0.21578311920166002,
593,junjunjun-titanic-kaggle,2.39258694648743,
594,junjunjun-titanic-ticketnumber-visualization,1.28044509887695,
595,just10minutes-exploring-survival-on-the-titanic,0.882044076919556,
596,justfor-just-playing-with-the-titanic,5.06702546676,
597,justindatascience-titanic,2.85299301147461,
598,justinpjack-exploring-survival-on-the-titanic,0.981291055679321,
599,juturu97-exploring-survival-on-the-titanic,28.5836958885193,0.744
600,juverstraeten-titanic-test-5-decision-tree-w-cabin,0.5688748359680179,0.763
601,jww001-exploring-survival-on-the-titanicqw,1.81698226928711,0.737
602,jyotiprakash-titanic-learn-ds,1.63385009765625,
603,kabled-life-and-death-on-the-titanic,10.9289541244507,0.763
604,kadyrbek-titanic,0.231006145477295,
605,kagglere-titanic,0.297600984573364,
606,kaider0-exploring-survival-on-the-titanic,0.22211098670959498,
607,kalidoss-titanic-survival-exploratory-analysis,2.33471202850342,
608,kallevato-titanic-test,0.548624038696289,
609,kambojatul20-titanic-first,0.783098936080933,
610,kandarp16-titanic-survival-data,0.305865049362183,
611,kanhuachary-exploring-survival-on-the-titanic,30.2521960735321,0.744
612,kapillehar-titanic-rf-prediction-0-81818,4.09236717224121,0.763
613,karamveer-titanic,1.13027691841125,
614,karlkonz-exploring-the-titanic-dataset-with-r,3.49149799346924,0.761
615,karnakarthoorpu-titanic-analysis-r,2.2319538593292205,
616,karnakarthoorpu-titanicanalysis-r,2.2041609287262003,0.648
617,karthikeyan85-titanic-prediction-using-gbm,56.0286519527435,
618,karthikraghuveer-titanic-survival-prediction-using-logit,3.0625431537628196,
619,kasturimitra-titanic,2.9042811393737797,0.758
620,kateswierz-titanicr,3.0120091438293497,
621,kazimanil-titanic-submission,1.10023131370544,0.555
622,kckoay-1-0-titanic,0.5776600837707521,
623,keith1-titanic-eda,4.06711506843567,
624,kerrja-titanictest,0.331894159317017,
625,kevimwe-titanic-exploratory-data-analysis,6.64468502998352,
626,kevogich-a-journey-through-titanic,0.22329401969909698,
627,kezarmader-titanic-survived-v1,0.941679954528809,
628,kguillemot909-kg-titanic,0.354745149612427,
629,kguy32363827-titanic-survival-modeling-exploration,2.91811895370483,
630,kidoman-titanic-test,0.6336669921875,
631,kierisi-titanic-survival-pred,0.30195689201354997,
632,kikishmiki-titanic-passenger-survival-prediction,3.3427541255950897,0.766
633,kingselta-titanic-in-r,0.616800785064697,
634,kishvanchee-titanic-exploration-and-prediction,0.7237219810485841,
635,kitivan-my-first-ml-project-titanic-updated-20171010,1.72159099578857,
636,kiyoung1027-hello-titanic-eda-fe,0.679075002670288,
637,kjell56-titanic-vu-dm-group29,3.0598208904266397,
638,kkaramvir-titanic-problem,0.30544114112854,
639,klashgari-titanic,1.8825919628143302,0.242
640,klisarov-titanic-script,1.66056489944458,
641,klmilam-kmilam-titanic,0.695512056350708,
642,kmsravindra-titanic-solution-in-r,0.8395130634307858,
643,koalascheesecake-titanic-first-learning-project,0.0614299774169922,
644,kogamstk-exploring-survival-on-the-titanic,29.1267421245575,0.744
645,konosp-titanic-logistic-regression-from-scratch-0-779,2.23643279075623,
646,kord123-titanic,0.685894966125488,
647,kpotard-more-h20-for-titanic,0.264486074447632,
648,krietallo64-exploring-survival-on-the-titanic,28.185263872146603,0.744
649,kristinka28-titanic,0.0421559810638428,
650,kronprinserik-exploring-survival-on-the-titanic,28.666327953338598,0.734
651,krupan-exploring-survival-on-the-titanic,29.3154668807983,0.746
652,krusheel-titanic-exploratory-analysis,5.17622518539429,
653,ksauln-titanic,1.10160055160522,
654,kshashank-first-titanic-implementation,0.0463149547576904,
655,kshashank-my-first-titanic-implementation,0.039700984954834,
656,kunaphas-predictive-analysis-of-survival-rate-on-titanic,2.77940893173218,0.758
657,kvnlng-titanic,0.779305934906006,
658,kvsista-titanic1onkaggle,0.317876100540161,
659,kyanyoga-exploring-survival-on-the-titanic,28.0753087997437,0.744
660,lagprophet-titanic,0.29099702835083,0.758
661,laking10-simple-decision-tree-for-the-titanic-dataset,0.21154284477233898,
662,lakshya1605-titanic,0.325675964355469,
663,lancejernigan-titanic-analysis,0.311328887939453,
664,lashkare-simple-yet-effective-titanic-solution,3.23613715171814,0.766
665,lateagain-titanic-test-script,0.494014978408813,
666,lattesandcode-titanic-prediction-script,0.328232049942017,
667,laurali-nora-s-titanic-notebook,0.0436811447143555,
668,lbarbosa-titanic-with-random-forest-logit-and-boosting,0.296509027481079,
669,leedongkyu-exploring-survival-on-the-titanic,28.1735010147095,0.744
670,leocvpr-titanic,0.8995931148529049,
671,leogregianin-my-titanic-script,0.677084922790527,
672,lfl1001-titanicnotebook-r,0.21479606628418,
673,lhzhu91-titanic,0.7306180000305179,
674,liaoxun1227-titanic,0.501352787017822,
675,libra202ma-exploring-survival-on-the-titanic,28.290195941925003,0.744
676,lich070192-titanic-test,3.1647961139678995,0.763
677,lin538x-titanic-survival-prediction-end-to-end-ml-pipeline,0.22045183181762698,
678,lisastuart-exploring-survival-on-the-titanic,5.47231793403625,0.749
679,liudj2008-fork-of-titanic,1.27998399734497,0.761
680,liudj2008-titanic,1.3007199764251698,0.761
681,liulantao-titanicdata,4.63110399246216,
682,liulantao-titanicdata-02,1.7071068286895799,
683,liwenhuang-titanic-logistic-tree-rf,5.97831892967224,0.749
684,lizpund-titanic-competition-kernel,4.98940491676331,0.756
685,ljfernando-titanicsurvival,8.384755849838259,0.778
686,lmjwilliam-a-journey-through-titanic,0.208086013793945,
687,lmorgan95-titanic-top-8-with-random-forests-r,0.727419137954712,
688,lohanii-titanic-survival-prediction-r-markdown-code,2.2297160625457795,
689,lokesharun-titanic,4.7781269550323495,0.751
690,lorenzopagliaro01-titanic-models-101-for-adventurous-pioneers,0.25398015975952104,
691,lornamariak-survival-criteria-on-the-rms-titanic,1.4374461174011202,
692,loveautumnlan-exploratoryanalysis-prediction-titanic,5.77183699607849,0.763
693,lpfahler-my-first-kernel-the-titanic-dataset,1.59026503562927,
694,lstnr1-titanicscript,22.221153020858804,
695,luboyang-titanic-jounery-begins-with-python,0.5837578773498541,
696,lucasantevere-hello-titanic,1.2702820301055902,0.758
697,lucasbf-exploring-survival-on-the-titanic,0.184722900390625,
698,lucasguarisco-exploring-survival-on-the-titanic,23.696639060974103,0.742
699,lucyq228-a-journey-through-titanic,0.18319988250732397,
700,lucyq228-social-network-for-titanic-family-members,6.21222186088562,
701,ludejun-exploring-survival-on-the-titanic,24.8345289230347,0.744
702,luisaapf-survival-prediction-on-titanic,1.64064884185791,
703,luispalmab-titanic-default,0.0385470390319824,
704,lukeschmerold-exploring-survival-on-the-titanic,24.1912050247192,0.746
705,luxjy86-the-easiest-way-to-find-titanic-survivors,0.186791896820068,
706,lyragg-titanic-test,0.588969945907593,
707,lys620-titanic-random-forest,0.0419661998748779,
708,mac4vity-exploring-survival-on-the-titanic,24.146184921264602,0.744
709,maccalla-titanic-challenge-written-in-japanese,1.60628914833069,
710,mackmpn-getting-started-on-titanic,0.189558982849121,
711,macrosp-logistic-regression-titanic-dataset,0.330227136611938,0.737
712,madhuri6791-titanic-machine-learning-from-disaster,0.187707185745239,
713,maestroyi-kako-titanic-data-0312,7.181735038757321,
714,magicsany-titanic-data-sandbox,1.3842630386352501,
715,magnusbu-titanic-passenger-survival-prediction,0.456290006637573,
716,mahaveer02-titanic-survive-model-in-r,0.27939391136169395,
717,mahmud007-exploring-titanic-survival-rates,2.11902093887329,
718,mailakshdeep-titanic-survival-prediction-r,37.963541030883796,0.751
719,maitree-titanic-survival-list-using-classification,1.0769011974334701,0.746
720,maitree-titanic-survival-list-using-random-forest,1.0877108573913599,0.483
721,makarevich-missing-values-that-you-can-t-miss-in-titanic,1.8161690235137902,
722,makdvd-titanic-disaster-survival-prediction-r,3.96505308151245,
723,manasi-titanice-logistic-regression-v1,0.0352559089660645,
724,maneman-titanic,0.43595409393310497,
725,manishrai-titanic-eda,4.239609249432879,
726,mannyjb732-titanic-test,0.7974197864532471,
727,manskj-machine-learning-and-titanic,0.626434087753296,0.763
728,manusantana-kaggle-for-begginers-titanic,1.34767818450928,
729,marcelloaliverti-titanic-contest,0.4382650852203371,
730,marison-titanic-dataset-first-kernel,0.189635992050171,
731,markdavey-predicting-survival-on-the-titanic,2.1018300056457497,
732,markkb-a-journey-through-titanic,0.179443836212158,
733,marsanow-first-machine-learning-project-with-titanic,0.47997188568115207,
734,marshalwong-titanic-dataset-walkthrough,1.31729912757874,
735,martagajewska-titanic-marta-s-first-try,0.224370002746582,
736,martijn-exploring-survival-on-the-titanic,0.6898291110992428,
737,martinduys-titanic-wip,0.639928102493286,
738,maruja-first-trial-titanic,0.238495111465454,
739,masaldzhiyski-exploring-survival-on-the-titanic-0-81818,0.704257965087891,
740,matheom-neural-network-example-using-titanic-dataset,3.1757628917694105,
741,mathieulornac-playing-with-the-titanic-dataset,0.8593261241912841,
742,matthewhennegan-exploring-the-titanic,5.97717118263245,
743,mattrb-titanic,3.11868810653687,0.751
744,mattwhansen-titanic-v1,0.27429413795471197,
745,mauricio88-first-model-on-titanic-dataset,40.156017065048204,
746,mayanksoni-titanic-dataset,0.519623041152954,
747,maza91-titanic-logistic-regression,0.5620388984680179,0.749
748,maza91-titanic-neural-network-try,1.0981729030609102,0.761
749,mchatham-exploring-survival-on-the-titanic01,24.5197870731354,0.744
750,mcliff-exploring-survival-on-the-titanic,22.366392850875897,0.751
751,mcn215-titanic-eda-manymodels-beginner-79425,15.4106178283691,
752,mdzeig-titanic-case-study,1.53215193748474,
753,meenal19-titanic-0623,1.61420083045959,
754,meggles-titanic-fresh-feature-engineering,3.64396691322327,
755,meggles-titanic-model-training-and-validation,7.3303918838501,
756,meggles-titanic-svm-submission-1-0,3.1494159698486297,0.756
757,mervynakash-titanic-prediction,0.621006011962891,
758,metal32-exploring-survival-on-the-titanic,24.4158971309662,0.744
759,metawin-titanic-script,0.7045559883117679,
760,mhamano-titanic-r-script,23.935464143753098,0.744
761,mihaque313-first-submission-to-titanic-problem,0.44898104667663596,0.744
762,mikeair-titanic-nn-bruteforce,47.079314947128296,
763,mikethomas-predicting-titanic-survivors,0.44707489013671897,
764,milanhavir-titanic-journey-over-different-classifiers,1.7818140983581499,
765,milesmcbain-ttitanic-mm,0.6387200355529791,
766,milosv-titanic-data-visualization-sex-vs-pclass,0.5064280033111571,
767,mira5b-exploring-survival-on-the-titanic,24.532159805297898,0.744
768,misechko-predict-survival-on-the-titanic-title,4.1165258884429905,
769,mismael-titanic-1,0.788394927978516,
770,mkgiitr-titanic-survival-prediction,24.201274156570395,0.744
771,ml210introstudent-ml210introstudenttitanic,1.60276198387146,
772,mmaguero-titanic-majority-vote-of-ridge-rf-and-gbm,2.50428706804911,0.758
773,mnd1892-manav-titanic-r,0.256479024887085,
774,mohankanni-exploring-survival-on-the-titanic,24.3265209197998,0.744
775,mohdazeemnitw-titanic,0.43831610679626504,
776,mohdbarakat-titanic-tragedy-survival-prediction-with-ml,0.500553846359253,
777,mohitr-titanic-tragedy-exploratory-data-analysis,2.49566507339478,
778,momentaj-titanic-randomforest-mice,24.0859007835388,
779,monderwa-getting-0-81339-with-random-forest-on-titanic,0.184581995010376,
780,monfilier-titanic-survival-prediction,4.93208694458008,0.744
781,monikapeteva-predictive-analysis-of-survival-rate-on-titanic,2.60194706916809,0.758
782,monikapeteva-who-all-survived-the-titanic-3b45d7,1.9329931735992398,0.773
783,mothsailor-exploring-survival-on-the-titanic,4.91834211349487,
784,mrisdal-exploring-survival-on-the-titanic,24.654183864593502,0.744
785,mrsheriff-exploring-survival-on-the-titanic,24.6540901660919,0.744
786,mrstepanovic-using-random-forests-to-identify-titanic-survivors,0.325496912002563,0.758
787,msantos68-exploring-survival-on-the-titanic,23.9488279819489,0.742
788,msmenegol-titanic-tutorial,0.0355198383331299,
789,mtknowlt-exploring-survival-on-the-titanic,24.3777391910553,0.744
790,mukundkallapur-titanic-man-made-marvel-struck-by-nature-s-wrath,2.2483530044555695,
791,mullayilkannan-decision-tree-titanic,0.522516965866089,0.744
792,mullayilkannan-randomforest-with-knn-imputation-titanic,3.38458204269409,0.768
793,mumonobert-exploring-survival-on-the-titanic,0.183349847793579,
794,mustafaabbs2-titanic,0.261219024658203,
795,mustafaabbs2-titanic-must,0.18334007263183602,
796,mustfkeskin-titanic-xgboost,2.47959303855896,0.749
797,mwesthues-titanic-machine-learning-from-disaster,0.18556499481201197,
798,mwoolf-exploring-survival-on-the-titanic,0.6258790493011469,
799,myszkiewicz92-titanic-r,0.461399078369141,
800,nadavatar-titanic,0.5194020271301271,
801,naini05-titanic-voyage-of-life,0.2573561668396,
802,namluu-titanic,0.276476860046387,
803,nandidevi-exploring-survival-on-the-titanic,24.5469818115234,
804,naomi7-survival-on-the-titanic,24.558641910553003,0.737
805,naresh31-titanic-machine-learning-from-disaster,1.94150900840759,
806,narinder-titanic-survival-prediction,0.8341159820556641,0.754
807,nashit93-titanic-kaggle,1.6628589630127,
808,nashyegi-who-all-survived-the-titanic,1.93133497238159,0.773
809,natsu05-test-script-1-titanic,1.60190391540527,
810,naveennafee-titanic-survival,4.24151802062988,0.744
811,nayakswati-exploring-survival-on-the-titanic,0.18712115287780803,
812,nchosqd-titanic-primer,0.45286703109741205,
813,ndineth100-titanic-machine-learning-from-disaster,0.57689094543457,
814,neerajsomani4-titanic-survival-learning-by-raj,0.279040813446045,
815,nefise-exploring-survival-on-the-titanic,24.692101001739502,0.744
816,neillwhite0-titanic-survival-prediction-with-r,10.208353996276902,
817,nestorkrm-a-journey-through-titanic,0.190870046615601,
818,netrajmejari-titanic-survival-prediction,0.840912818908691,
819,neveldo-titanic-eda-predictions-attempt,45.94076800346371,0.742
820,newneter-titanic,0.905013084411621,
821,nguyenhoduy-duy-titanic,0.670135974884033,
822,nibedita84-my-first-kernel-titanic-survival-rate,5.48950386047363,0.756
823,nicholaskleong-exploring-survival-on-the-titanic,0.244102001190186,
824,nickwong64-trial-random-forest-with-titanic-dataset,0.048069953918457003,
825,nidi3544141-simple-titanic-random-forest,2.41431093215942,
826,niklasa-test1-titanic,0.331809997558594,
827,nileshvarshney1-titanic-predict-survival,1.98636698722839,
828,nimitshah-titanic,0.330348968505859,
829,niranjan0272-titanic-kaggle,0.30747580528259305,
830,nirmalnk-titanic-firsttry,0.225364923477173,
831,nishikantsinha59-titanic-survival-eda,3.1930570602417006,
832,nissimnabar-test-titanic,0.33052802085876504,
833,nithishthirmul-titanic-data-test1,0.374399900436401,0.744
834,nitinchan-titanic-ml-using-r,20.129645109176604,
835,nitingulati-titanic-data-survival,0.274326801300049,
836,nitinmukhija-predict-titanic-survivor,0.8200478553771969,
837,nitsbat-random-forest-on-titanic-problem,4.52174997329712,
838,nitsbat-titanic-first-visualization-on-the-basis-of-title,4.19555807113647,
839,nkummer-exploring-titanic-survival-rates,0.997668027877808,
840,noahbjohnson-r-logistic-regression-titanic,0.45293688774108903,
841,nowanilfideme-titanic-first-kaggle-kernel,0.905976057052612,
842,nozzo1-my-titanic-r-entry-2,8.567034006118769,0.754
843,nrajani-titanic-first-code,0.40359902381896995,
844,nrutyam-predictions-on-titanic,1.29500889778137,0.758
845,nshakhat-titanicfirststeps,0.73206901550293,
846,nshrest-titanic-a-very-first-step-54f223,2.32728099822998,0.766
847,ntguardian-titanic-notebook,0.041888952255249,
848,nulldata-understanding-dplyr-verbs-with-titanic-dataset,1.03788018226624,
849,odujokod-exploring-survival-on-the-titanic,28.350852012634302,0.744
850,oeahrluyao-titanic-model,0.861433029174805,
851,oindrilasen-what-if-i-had-boarded-titanic,1.92715787887573,
852,oldflag-exploring-survival-on-the-titanic-inr-frommegan,27.814568042755102,0.744
853,onenonlykpro-titanic-attempt-v2,2.43537402153015,
854,onenonlykpro-titanic-attempt-v3,2.31855082511902,
855,orbanjan-exploring-survival-on-the-titanic-new,27.5028700828552,0.744
856,oreddo-exploring-survival-on-the-titanic,28.99658203125,0.742
857,outofthebox012-titanic-randomforest-starter-with-eda,1.5446679592132602,
858,overdose-titanic-basic-modelling,0.862740993499756,0.758
859,panda1023-svm-example-for-titanic,0.686197996139526,0.754
860,pandeydivesh16-a-journey-through-titanic,0.22562909126281697,
861,pantelisvlachas-exploring-survival-on-the-titanic,28.264909982681303,0.744
862,paras33-exploring-survival-on-the-titanic,0.29197621345520003,
863,partha8vijayan-titanic-disaster,2.71684694290161,
864,parthchaudhary-titanic-submission,3.94144105911255,0.744
865,patilpravin-titanic-1,0.9741780757904049,
866,patkakou-titanic-challenge-r,0.21358299255371102,
867,patriciod-titanic-datalab,0.20958805084228502,
868,paulbisto-r-titanic-script-practice,3.0290641784668,0.763
869,paulocressoni-titanic-using-stepwise-linear-regression,0.9562289714813229,0.756
870,pavani2018-titanicr-random-forests,1.36824703216553,0.751
871,pavanvavilapalli-c50-titanic-survivors-prediction,0.21195411682128898,
872,pcminers-exploring-survival-on-the-titanic,28.164740085601803,0.744
873,pcminers-titanic-survival,0.40965199470520003,
874,pcurry-startertitanic,0.690054178237915,
875,pdxshark-first-titanic-analysis,0.317038059234619,
876,pearlspho-predicting-survival-on-the-titanic,3.02763605117798,
877,pearlspho-predicting-titanic-survival,0.326184988021851,
878,pedroth-mytitanic,0.304440975189209,
879,peggy88-titanic-data-eda-by-peggy,0.9363448619842529,0.758
880,pengelinliu-exploring-survival-on-the-titanic-peng,28.409371137619,0.744
881,peopletrees-stan-on-the-titanic,2.14080405235291,
882,pepperz-titanic-survival-analysis-using-r,1.3660349845886202,
883,petenice-titanickernel,3.7995448112487797,0.567
884,petrodatatoenergy-exploring-survival-on-the-titanic,28.1665859222412,0.744
885,phoanghuong86-exploring-survival-on-the-titanic,28.560425043106104,0.744
886,phoenixzx6r-titanic,0.818243980407715,
887,phubert-mackenzie-bigdata-titanic-knn,13.779790163040198,0.574
888,phubert-titanic-mackenzie-aula05,12.348118066787698,
889,phubert-titanic-mackenzie-aula07,1.2784871816635102,0.778
890,phubert-titanic-mackenzie-aula08,6.496891021728519,0.684
891,phubert-titanic-mackenzie-aula10,1.89333295822144,
892,pippobaudos-test-r-script-on-titanic,0.0508589744567871,
893,pitesatit-titanic,0.0418739318847656,
894,pivanov-titanic-data-exploration,1.3396577835083001,
895,piyush246-titanic-survival-prediction,1.74963307380676,
896,piyushjhamb-predicting-titanic-survival,1.1219663659731498,0.737
897,pjacob-titanic-first-r,0.618296146392822,
898,pjmcintyre-titanic-first-kernel,3.1849350929260294,
899,pliptor-optimal-titanic-for-gender-only-0-7655,1.16916394233704,0.744
900,pliptor-optimal-titanic-for-pclass-only-0-65550,1.2044861316680902,0.699
901,pliptor-r-titanic,0.322061061859131,
902,pmahendra132-exploring-survival-on-the-titanic,0.202950000762939,
903,pmw9440-negative-binominal-regression-for-titanic,3.4066970348358194,
904,poojagulati-exploring-survival-on-the-titanic,0.219875812530518,
905,poornimashanbhag-titanic-poo,0.328081846237183,
906,popularmit-first-r-in-titanic,21.073179960250897,
907,prabhulingayya-titanic-prediction-using-logistic-regression,0.34487295150756797,0.746
908,prachimalusare-exploring-survival-on-the-titanic,28.412045955658,0.744
909,pradeeptripathi-prediction-of-titanic-survival-using-r,26.8095960617065,0.751
910,pradeeptripathi-prediction-of-titanic-survival-using-random-forest,26.668039083480803,0.751
911,pranavsid-analyzing-the-titanic-disaster,1.00487112998962,0.768
912,pranaytiwari-titanic-data-analysis-rf-prediction-0-81818,3.89899396896362,0.763
913,pranjal05-titanic-disaster-survivers,1.1958940029144298,
